schema_version,dataset,architecture,seed,aggregate_accuracy,train_time_sec,epochs_run,normal_recall,normal_precision,normal_support,bruteforce_recall,bruteforce_precision,bruteforce_support,dos_recall,dos_precision,dos_support,web_attacks_recall,web_attacks_precision,web_attacks_support,infiltration_recall,infiltration_precision,infiltration_support,botnet_recall,botnet_precision,botnet_support,ddos_recall,ddos_precision,ddos_support
1.0,cse_cic_ids2018_draw2,lightgbm,23,0.8490962274056851,4.61,,0.9531499502877286,0.9096816861718953,33191,0.1673728813559322,0.3231083844580777,944,0.6794081381011098,0.37675213675213676,1622,0.0,nan,2,0.002512562814070352,0.006211180124223602,398,0.47531734837799716,0.576068376068376,709,0.23268432812001277,0.6864406779661016,3133
1.0,cse_cic_ids2018_draw2,lightgbm,24,0.7348433710842771,5.21,,0.8353168027477328,0.9209433648895532,33191,0.2574152542372881,0.08009228740936059,944,0.6516646115906288,0.30708890180127835,1622,0.0,0.0,2,0.005025125628140704,0.004464285714285714,398,0.18194640338504936,0.125,709,0.07564634535588892,0.1324022346368715,3133
1.0,cse_cic_ids2018_draw2,lightgbm,25,0.9056726418160455,5.21,,0.9754451507938899,0.930879815986199,33191,0.014830508474576272,0.875,944,0.6979038224414303,0.6532025389497981,1622,0.0,nan,2,0.007537688442211055,0.017142857142857144,398,0.32722143864598024,0.6744186046511628,709,0.7880625598467922,0.8366655371060657,3133
1.0,cse_cic_ids2018_draw2,lightgbm,26,0.6325908147703693,4.34,,0.7451116266457775,0.8033457852850414,33191,0.0,0.0,944,0.02342786683107275,0.06654991243432574,1622,0.0,0.0,2,0.002512562814070352,0.012048192771084338,398,0.0014104372355430183,0.0009478672985781991,709,0.16980529843600384,0.07324796915874983,3133
1.0,cse_cic_ids2018_draw2,lightgbm,27,0.8771719292982325,6.21,,0.9743002621192491,0.9596700002967623,33191,0.2817796610169492,0.6186046511627907,944,0.2688039457459926,0.44263959390862945,1622,0.0,0.0,2,0.04020100502512563,0.011339475549255847,398,0.4315937940761636,0.4157608695652174,709,0.5502713054580275,0.7495652173913043,3133
1.0,cse_cic_ids2018_draw2,lightgbm,28,0.7037425935648391,6.38,,0.8335693410864391,0.8434289546687803,33191,0.059322033898305086,0.07088607594936709,944,0.03822441430332922,0.02566225165562914,1622,0.5,0.0008673026886383347,2,0.002512562814070352,0.004901960784313725,398,0.5105782792665726,0.13822069492172584,709,0.0,0.0,3133
1.0,cse_cic_ids2018_draw2,lightgbm,29,0.4755618890472262,5.52,,0.48260070501039437,0.970846717982908,33191,0.0,0.0,944,0.017879161528976572,0.010768659487560341,1622,0.0,0.0,2,0.04773869346733668,0.0050518479127891515,398,0.0,0.0,709,0.943504628151931,0.17804011323254834,3133
1.0,cse_cic_ids2018_draw2,lightgbm,30,0.7508187704692617,4.37,,0.8860534482239161,0.8357678754120723,33191,0.0,0.0,944,0.06226880394574599,0.03341051935163745,1622,0.0,0.0,2,0.022613065326633167,0.03543307086614173,398,0.022566995768688293,0.034934497816593885,709,0.15863389722310883,0.7009873060648801,3133
1.0,cse_cic_ids2018_draw2,lightgbm,31,0.5929898247456187,5.2,,0.6314362327136874,0.8800705467372134,33191,0.1260593220338983,0.5721153846153846,944,0.0030826140567200987,0.078125,1622,0.0,0.0,2,0.002512562814070352,0.008547008547008548,398,0.0,0.0,709,0.8413661027768912,0.17523100445389883,3133
1.0,cse_cic_ids2018_draw2,lightgbm,32,0.7587189679741994,4.57,,0.8728269711668826,0.844483311470631,33191,0.0,nan,944,0.0,0.0,1622,0.0,0.0,2,0.017587939698492462,0.02834008097165992,398,0.0,0.0,709,0.43759974465368656,0.2568858909499719,3133
1.0,cse_cic_ids2018_draw2,lightgbm,33,0.9190229755743894,6.08,,0.9736073031845982,0.9799848369977255,33191,0.24470338983050846,0.6062992125984252,944,0.5184956843403206,0.5922535211267606,1622,0.0,0.0,2,0.02512562814070352,0.020703933747412008,398,0.8152327221438646,0.6248648648648648,709,0.8889243536546441,0.9345637583892618,3133
1.0,cse_cic_ids2018_draw2,lightgbm,34,0.5813645341133529,5.08,,0.6547859359464915,0.8270416317832407,33191,1.0,0.7272727272727273,944,0.009247842170160296,0.013799448022079117,1622,0.0,0.0,2,0.16834170854271358,0.013027415905113747,398,0.15937940761636107,0.027137367915465897,709,0.12192786466645388,0.22874251497005987,3133
1.0,cse_cic_ids2018_draw2,lightgbm,35,0.9509237730943274,6.84,,0.9809586936217649,0.970317389360751,33191,0.9819915254237288,0.744578313253012,944,0.5474722564734895,0.8862275449101796,1622,0.0,0.0,2,0.01256281407035176,0.015060240963855422,398,0.8688293370944993,0.9085545722713865,709,0.970635173954676,0.9669316375198728,3133
1.0,cse_cic_ids2018_draw2,lightgbm,36,0.7199929998249956,5.12,,0.7682504293332529,0.978472755180353,33191,0.0,0.0,944,0.3199753390875462,0.3266205160478288,1622,0.0,0.0,2,0.10301507537688442,0.031587057010785825,398,0.48660084626234135,0.2807160292921074,709,0.7644430258538142,0.26985915492957746,3133
1.0,cse_cic_ids2018_draw2,lightgbm,37,0.7745193629840746,4.78,,0.8815642794733513,0.9016115613348534,33191,0.13665254237288135,0.05261011419249592,944,0.5030826140567201,0.2904948380206479,1622,0.0,0.0,2,0.005025125628140704,0.015873015873015872,398,0.4767277856135402,0.8144578313253013,709,0.13884455793169487,0.24971297359357061,3133
1.0,cse_cic_ids2018_draw2,lightgbm,38,0.6698917472936824,5.8,,0.7942514537073303,0.8407858646424698,33191,0.05190677966101695,0.7313432835820896,944,0.0006165228113440197,0.009174311926605505,1622,0.0,0.0,2,0.010050251256281407,0.01834862385321101,398,0.0,0.0,709,0.12097031599106288,0.04789586755971187,3133
1.0,cse_cic_ids2018_draw2,lightgbm,39,0.5224630615765394,5.97,,0.5256545449067518,0.9807195053400787,33191,0.2966101694915254,0.1876675603217158,944,0.6344019728729963,0.21518193224592222,1622,0.0,0.0,2,0.06030150753768844,0.007986688851913478,398,0.0,0.0,709,0.6760293648260454,0.17198538367844093,3133
1.0,cse_cic_ids2018_draw2,xgboost,0,0.9845996149903747,6.76,,0.9993672983640144,0.9884968411014423,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.971314209472982,1622,1.0,1.0,2,0.03015075376884422,0.36363636363636365,398,1.0,1.0,709,1.0,1.0,3133
1.0,cse_cic_ids2018_draw2,xgboost,1,0.984649616240406,6.34,,0.9992166551173511,0.9887014071070832,33191,0.9544491525423728,0.8444236176194939,944,0.8976572133168927,0.971314209472982,1622,1.0,1.0,2,0.04773869346733668,0.4222222222222222,398,1.0,1.0,709,1.0,1.0,3133
